started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
23332,23816,-1369.0198339983065,1373.3405910290935,259.6198942404481,1818.615971114648,78579
38897,39339,259.6198942404481,1818.615971114648,259.6198942404481,1818.615971114648,78579
39618,40100,259.6198942404481,1818.615971114648,-500.12939426980034,1054.6347377329218,78579
41351,42385,-500.12939426980034,1054.6347377329218,-794.7691416991337,2685.45581729673,78579
50153,51030,-500.12939426980034,1054.6347377329218,-1375.3554708776364,3230.58420136674,78579
53696,54739,-1375.3554708776364,3230.58420136674,98.47671969768471,1232.2751862723885,78579
58426,58860,98.47671969768471,1232.2751862723885,-1386.3722255965383,1072.7797094714829,78579
59712,60098,-1386.3722255965383,1072.7797094714829,-2646.5254975806206,1031.0908020110053,78579
62885,63094,-2646.5254975806206,1031.0908020110053,-2450.1589905827414,1407.2928387603392,78579
64040,64738,-2450.1589905827414,1407.2928387603392,-2089.6479554302955,2393.132530270474,78579
112698,113144,-2089.6479554302955,2393.132530270474,-2018.959555819223,1083.449620274128,78579
848432,849894,-3821.501991331301,729.9176668049492,933.1862516873412,-1937.9287301948511,78579
890893,891998,933.1862516873412,-1937.9287301948511,-2605.26842578739,-423.4568864618599,78579
938455,939600,-2605.26842578739,-423.4568864618599,-2996.425218577444,611.3630968574403,78579
943387,943554,-2996.425218577444,611.3630968574403,-3204.387511290492,842.0157437416958,78579
979087,980090,-2434.4542367719587,2130.308737174774,364.51883299847503,2132.201157540106,78579
981034,981395,364.51883299847503,2132.201157540106,-490.1426245460887,1831.862913672767,78579
982141,982798,-490.1426245460887,1831.862913672767,-1890.7937293864395,645.4266634342174,78579
1005521,1006477,-1890.7937293864395,645.4266634342174,-543.4342390331508,1377.793344829783,78579
1009379,1009958,-543.4342390331508,1377.793344829783,-570.845296965312,382.6028703385173,78579
1013681,1014400,-570.845296965312,382.6028703385173,-1923.405460375761,1762.9565486044485,78579
1016693,1016920,-1923.405460375761,1762.9565486044485,-2089.6479554302955,2393.132530270474,78579
1026887,1027887,-2089.6479554302955,2393.132530270474,-424.0757252336529,713.6651154317209,78579
1065656,1066452,-424.0757252336529,713.6651154317209,2175.7585113241184,414.1061034791464,78579
1066549,1067421,2175.7585113241184,414.1061034791464,1365.6807727435448,-2172.053304059203,78579
1068229,1068383,1365.6807727435448,-2172.053304059203,903.3176669575872,-2156.246028065728,78579
1073521,1074375,903.3176669575872,-2156.246028065728,-65.24421585664805,-642.142757506466,78579
1082294,1083465,-65.24421585664805,-642.142757506466,-1462.7862234637655,22.472351936458256,78579
1083693,1084791,-1462.7862234637655,22.472351936458256,422.87264992317904,94.06442404292608,78579
1090504,1091364,422.87264992317904,94.06442404292608,2571.547269369305,1244.656006184107,78579
1111774,1112377,2571.547269369305,1244.656006184107,1786.245177219664,2718.294876578199,78579
1117050,1117980,1786.245177219664,2718.294876578199,2842.538526966029,2153.0177815595557,78579
1124272,1125376,2842.538526966029,2153.0177815595557,-1320.292999174232,823.2028589331105,78579
1172981,1173741,-1320.292999174232,823.2028589331105,-1891.2395552395976,-909.029688445473,78579
1176730,1182714,-1891.2395552395976,-909.029688445473,-802.7521471361426,-996.414981787365,78579
1340430,1341006,-802.7521471361426,-996.414981787365,351.2753779368917,-2232.165480370884,78579
1452428,1453489,351.2753779368917,-2232.165480370884,-2811.4720009168905,-425.46062567272384,78579
1455077,1456617,-2811.4720009168905,-425.46062567272384,351.2753779368917,-2232.165480370884,78579
1614159,1615128,351.2753779368917,-2232.165480370884,903.3176669575872,-2156.246028065728,78579
1615159,1616153,903.3176669575872,-2156.246028065728,949.0927421968316,1050.348962199343,78579
1616166,1617612,949.0927421968316,1050.348962199343,949.0927421968316,1050.348962199343,78579
1617663,1618759,949.0927421968316,1050.348962199343,-1620.0792206913457,3013.067178195072,78579
1618772,1620066,-1620.0792206913457,3013.067178195072,-1386.3722255965383,1072.7797094714829,78579
1620463,1623101,-1386.3722255965383,1072.7797094714829,-1574.715056457654,1019.791939240589,78579
1625795,1626238,-1574.715056457654,1019.791939240589,-1713.5857184887172,1824.4045510561773,78579
1696343,1697899,-1369.0198339983065,1373.3405910290935,491.4143385422106,-2930.0207841319307,78579
1708407,1709147,491.4143385422106,-2930.0207841319307,2867.906680146335,-2550.6486959767835,78579
1864299,1864650,1221.5108251699423,-2365.859413241053,-117.15367456973772,-2177.897543422312,78579
1865239,1866610,-117.15367456973772,-2177.897543422312,-2853.533219035006,-891.6639486224678,78579
1868022,1868683,-2853.533219035006,-891.6639486224678,-1891.2395552395976,-909.029688445473,78579
1870832,1871628,-1891.2395552395976,-909.029688445473,-117.15367456973772,-2177.897543422312,78579
2301201,2302035,-1881.431886693912,2146.116013168249,-1369.0198339983065,1373.3405910290935,78579
