started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
1615421,1616140,380.2384601627839,455.8506703619942,2438.2540112858683,-645.8719388147609,78560
1618391,1619750,2438.2540112858683,-645.8719388147609,1221.5108251699423,-2365.859413241053,78560
1620559,1621314,1221.5108251699423,-2365.859413241053,1399.084123210781,-702.1992743957761,78560
1664338,1664681,1399.084123210781,-702.1992743957761,912.5376302209072,-1263.1349344592616,78560
1698138,1698900,912.5376302209072,-1263.1349344592616,104.65262178054566,350.0977675920606,78560
1711591,1712573,104.65262178054566,350.0977675920606,3430.750056568192,-741.7174643782791,78560
1774035,1774333,3430.750056568192,-741.7174643782791,3193.6869502417144,171.98761555736422,78560
1791974,1792269,3193.6869502417144,171.98761555736422,2873.9839282869875,-707.4312601120213,78560
1792615,1792954,2873.9839282869875,-707.4312601120213,3193.6869502417144,171.98761555736422,78560
1875176,1875770,3193.6869502417144,171.98761555736422,3193.6869502417144,171.98761555736422,78560
2380123,2381747,3610.147888427871,-199.14941374362635,1221.5108251699423,-2365.859413241053,78560
2385644,2387488,1221.5108251699423,-2365.859413241053,3610.147888427871,-199.14941374362635,78560
